innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AJ Tye,4.0,0,34,4,8.5,7,0,0
1,Kings XI Punjab,AR Patel,3.0,0,24,0,8.0,7,0,0
1,Kings XI Punjab,MM Sharma,3.0,0,29,0,9.67,7,1,1
1,Kings XI Punjab,MP Stoinis,2.0,0,15,1,7.5,4,0,0
1,Kings XI Punjab,Mujeeb Ur Rahman,4.0,0,21,2,5.25,7,0,0
1,Kings XI Punjab,R Ashwin,4.0,0,34,0,8.5,4,0,0
2,Rajasthan Royals,Anureet Singh,1.0,0,12,0,12.0,1,0,0
2,Rajasthan Royals,BA Stokes,2.0,0,13,1,6.5,6,0,0
2,Rajasthan Royals,IS Sodhi,4.0,0,14,1,3.5,11,0,0
2,Rajasthan Royals,JC Archer,4.0,0,32,1,8.0,8,0,0
2,Rajasthan Royals,JD Unadkat,4.0,0,36,1,9.0,6,0,1
2,Rajasthan Royals,K Gowtham,3.0,0,12,2,4.0,9,1,0
2,Rajasthan Royals,MK Lomror,2.0,0,19,0,9.5,1,0,0
