innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,AM Rahane,9,10,JC Buttler,28,12,37,22
1,Rajasthan Royals,2,JC Buttler,18,11,K Gowtham,8,6,27,17
1,Rajasthan Royals,3,JC Buttler,30,30,SV Samson,22,18,53,48
1,Rajasthan Royals,4,BA Stokes,9,6,JC Buttler,6,5,15,11
1,Rajasthan Royals,5,STR Binny,11,7,BA Stokes,4,3,15,10
1,Rajasthan Royals,6,MK Lomror,3,6,BA Stokes,1,2,5,7
1,Rajasthan Royals,7,MK Lomror,1,1,JC Archer,0,1,1,2
1,Rajasthan Royals,8,MK Lomror,5,2,JD Unadkat,0,1,5,3
1,Rajasthan Royals,9,MK Lomror,5,2,JD Unadkat,0,1,5,3
2,Kings XI Punjab,1,KL Rahul,12,11,CH Gayle,1,1,14,12
2,Kings XI Punjab,2,R Ashwin,0,2,KL Rahul,0,0,0,2
2,Kings XI Punjab,3,KK Nair,3,5,KL Rahul,2,3,5,8
2,Kings XI Punjab,4,KL Rahul,17,19,AD Nath,9,13,26,32
2,Kings XI Punjab,5,KL Rahul,13,10,MK Tiwary,7,8,21,18
2,Kings XI Punjab,6,KL Rahul,2,4,AR Patel,9,5,15,9
2,Kings XI Punjab,7,MP Stoinis,11,16,KL Rahul,35,18,46,34
2,Kings XI Punjab,8,AJ Tye,1,1,KL Rahul,14,5,16,5
