match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
9,2025-03-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,29,2,7.25,8,3,0
12,2025-03-31,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2.0,0,10,1,5.0,6,0,0
16,2025-04-04,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,36,5,9.0,10,4,0
20,2025-04-07,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",4.0,0,45,2,11.25,7,3,0
29,2025-04-13,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2.0,0,21,0,10.5,4,0,0
33,2025-04-17,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",4.0,0,42,1,10.5,5,1,1
38,2025-04-20,Chennai Super Kings,"Wankhede Stadium, Mumbai",2.0,0,13,0,6.5,3,0,0
41,2025-04-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.0,0,31,1,10.33,6,1,0
45,2025-04-27,Lucknow Super Giants,"Wankhede Stadium, Mumbai",1.0,0,10,0,10.0,2,0,0
50,2025-05-01,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",1.0,0,2,1,2.0,4,0,0
56,2025-05-06,Gujarat Titans,"Wankhede Stadium, Mumbai",1.0,0,18,0,18.0,1,3,2
69,2025-05-26,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",2.0,0,29,0,14.5,1,1,0
72,2025-05-30,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3.0,0,37,0,12.33,3,0,0
73,2025-06-01,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",2.0,0,19,1,9.5,4,0,0
