match_number,date,opponent,catches,stumpings,run_outs
7,2013-04-07,Royal Challengers Bangalore,1,0,0
9,2013-04-09,Royal Challengers Bangalore,1,0,0
36,2013-04-27,Rajasthan Royals,1,0,0
