match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2018-04-07,Mumbai Indians,Wankhede Stadium,1.0,0,9,0,9.0,3,0,0
5,2018-04-10,Kolkata Knight Riders,MA Chidambaram Stadium,2.0,0,19,1,9.5,6,0,0
17,2018-04-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,1.0,0,6,0,6.0,1,0,0
20,2018-04-22,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,28,0,7.0,6,1,0
24,2018-04-25,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2.0,0,22,0,11.0,3,0,0
30,2018-04-30,Delhi Daredevils,Maharashtra Cricket Association Stadium,4.0,0,31,1,7.75,5,1,0
33,2018-05-03,Kolkata Knight Riders,Eden Gardens,4.0,0,39,1,9.75,7,2,0
35,2018-05-05,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,4.0,0,18,3,4.5,8,0,0
43,2018-05-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,28,1,7.0,8,0,0
46,2018-05-13,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,2.0,0,24,0,12.0,2,0,0
52,2018-05-18,Delhi Daredevils,Arun Jaitley Stadium,4.0,0,19,1,4.75,10,0,0
56,2018-05-20,Kings XI Punjab,Maharashtra Cricket Association Stadium,3.0,0,23,1,7.67,4,0,0
57,2018-05-22,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,13,1,3.25,14,0,0
60,2018-05-27,Sunrisers Hyderabad,Wankhede Stadium,2.0,0,24,1,12.0,1,0,0
