match_number,date,opponent,catches,stumpings,run_outs
4,2023-04-02,Sunrisers Hyderabad,1,0,0
11,2023-04-08,Delhi Capitals,2,0,0
17,2023-04-12,Chennai Super Kings,1,0,0
23,2023-04-16,Gujarat Titans,1,0,0
26,2023-04-19,Lucknow Super Giants,1,0,1
32,2023-04-23,Royal Challengers Bangalore,1,0,0
52,2023-05-07,Sunrisers Hyderabad,2,0,0
56,2023-05-11,Kolkata Knight Riders,2,0,0
