match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2023-04-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",22,16,1,1,137.5,not out,6
8,2023-04-05,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",36,18,1,3,200.0,"run out (M Shahrukh Khan, SM Curran)",7
11,2023-04-08,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",39,21,1,4,185.71,not out,5
17,2023-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",30,18,2,2,166.67,not out,6
23,2023-04-16,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",56,26,2,5,215.38,not out,6
26,2023-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",2,5,0,0,40.0,c KL Rahul b Avesh Khan,5
32,2023-04-23,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",3,9,0,0,33.33,run out (SS Prabhudessai),5
37,2023-04-27,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",8,10,0,0,80.0,b M Theekshana,4
42,2023-04-30,Mumbai Indians,"Wankhede Stadium, Mumbai",8,9,0,1,88.89,c SA Yadav b Arshad Khan,6
48,2023-05-05,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",7,13,0,0,53.85,lbw b Rashid Khan,7
52,2023-05-07,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",7,5,0,0,140.0,not out,4
60,2023-05-14,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",35,19,1,4,184.21,c MG Bracewell b GJ Maxwell,6
66,2023-05-19,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",46,28,4,3,164.29,c S Dhawan b SM Curran,5
