innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,46,2,30,9.2,5,8
1,Kolkata Knight Riders,middle,40,3,54,4.44,2,28
1,Kolkata Knight Riders,powerplay,37,3,36,6.17,4,21
2,Delhi Daredevils,death,48,0,36,8.0,5,9
2,Delhi Daredevils,middle,32,3,36,5.33,2,16
2,Delhi Daredevils,powerplay,45,0,31,8.71,7,15
