innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,AR Patel,4.0,0,10,2,2.5,14,0,0
1,Delhi Capitals,KK Ahmed,4.0,0,21,2,5.25,13,1,0
1,Delhi Capitals,Kuldeep Yadav,4.0,0,24,2,6.0,9,0,0
1,Delhi Capitals,Lalit Yadav,2.0,0,11,2,5.5,8,0,0
1,Delhi Capitals,Mustafizur Rahman,4.0,0,28,1,7.0,14,0,0
1,Delhi Capitals,SN Thakur,2.0,0,20,0,10.0,4,0,0
2,Punjab Kings,Arshdeep Singh,1.0,0,17,0,17.0,1,3,0
2,Punjab Kings,K Rabada,3.0,0,35,0,11.67,5,1,0
2,Punjab Kings,NT Ellis,2.0,0,15,0,7.5,5,2,0
2,Punjab Kings,RD Chahar,2.3,0,21,1,8.4,4,0,0
2,Punjab Kings,VG Arora,2.0,0,31,0,15.5,2,0,0
