match_number,date,opponent,catches,stumpings,run_outs
27,2021-05-01,Chennai Super Kings,1,0,0
42,2021-09-28,Punjab Kings,1,0,0
46,2021-10-02,Delhi Capitals,1,0,0
55,2021-10-08,Sunrisers Hyderabad,1,0,0
