match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2021-04-09,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",13,10,2,0,130.0,lbw b HV Patel,5
5,2021-04-13,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",15,17,2,0,88.24,c AD Russell b M Prasidh Krishna,5
9,2021-04-17,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",7,5,1,0,140.0,c Virat Singh b KK Ahmed,6
13,2021-04-20,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",0,1,0,0,0.0,c SPD Smith b A Mishra,5
17,2021-04-23,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,4,0,0,25.0,c DJ Hooda b Arshdeep Singh,6
27,2021-05-01,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",16,7,0,2,228.57,c F du Plessis b SM Curran,6
39,2021-09-26,Royal Challengers Bangalore,Dubai International Cricket Stadium,3,6,0,0,50.0,c V Kohli b HV Patel,7
42,2021-09-28,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",40,30,4,2,133.33,not out,5
46,2021-10-02,Delhi Capitals,Sharjah Cricket Stadium,17,18,2,0,94.44,b Avesh Khan,6
51,2021-10-05,Rajasthan Royals,Sharjah Cricket Stadium,5,6,0,0,83.33,not out,4
55,2021-10-08,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",10,8,0,1,125.0,c JJ Roy b JO Holder,3
