match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2023-04-02,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2.0,0,30,1,15.0,4,0,0
12,2023-04-08,Chennai Super Kings,"Wankhede Stadium, Mumbai",3.0,0,20,0,6.67,6,1,0
16,2023-04-11,Delhi Capitals,"Arun Jaitley Stadium, Delhi",3.0,0,30,0,10.0,4,1,0
22,2023-04-16,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2.0,0,20,1,10.0,5,2,0
25,2023-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,29,1,7.25,6,1,0
31,2023-04-22,Punjab Kings,"Wankhede Stadium, Mumbai",4.0,0,41,2,10.25,9,0,0
35,2023-04-25,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2.0,0,39,0,19.5,0,0,0
42,2023-04-30,Rajasthan Royals,"Wankhede Stadium, Mumbai",3.0,0,31,0,10.33,10,4,0
46,2023-05-03,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,0,15,0,7.5,7,0,0
49,2023-05-06,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,0,10,0,10.0,4,1,1
54,2023-05-09,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",2.0,0,15,1,7.5,6,0,0
57,2023-05-12,Gujarat Titans,"Wankhede Stadium, Mumbai",1.0,0,13,0,13.0,3,0,0
63,2023-05-16,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2.0,0,16,0,8.0,4,0,0
69,2023-05-21,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",1.0,0,2,0,2.0,1,0,0
72,2023-05-24,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,15,0,5.0,7,0,0
73,2023-05-26,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",3.0,0,35,0,11.67,3,0,0
