match_number,date,opponent,catches,stumpings,run_outs
16,2023-04-11,Delhi Capitals,2,0,0
54,2023-05-09,Royal Challengers Bangalore,1,0,0
57,2023-05-12,Gujarat Titans,1,0,0
72,2023-05-24,Lucknow Super Giants,1,0,1
