innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,WP Saha,8,7,Shubman Gill,9,6,17,13
1,Gujarat Titans,2,WP Saha,13,10,B Sai Sudharsan,0,0,17,10
1,Gujarat Titans,3,HH Pandya,1,7,B Sai Sudharsan,6,8,10,15
1,Gujarat Titans,4,DA Miller,11,14,B Sai Sudharsan,12,16,23,30
1,Gujarat Titans,5,R Tewatia,11,13,B Sai Sudharsan,30,17,45,30
1,Gujarat Titans,6,Rashid Khan,0,1,B Sai Sudharsan,0,0,0,1
1,Gujarat Titans,7,PJ Sangwan,2,5,B Sai Sudharsan,7,2,10,7
1,Gujarat Titans,8,LH Ferguson,5,3,B Sai Sudharsan,2,1,7,4
1,Gujarat Titans,9,AS Joseph,4,5,B Sai Sudharsan,8,6,14,10
2,Punjab Kings,1,JM Bairstow,1,6,S Dhawan,9,8,10,14
2,Punjab Kings,2,PBB Rajapaksa,40,28,S Dhawan,42,31,87,58
2,Punjab Kings,3,S Dhawan,11,14,LS Livingstone,30,10,48,24
