match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2011-04-10,Kings XI Punjab,Dr DY Patil Sports Academy,22,14,1,2,157.14,not out,4
10,2011-04-13,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,31,13,3,2,238.46,b M Muralitharan,5
16,2011-04-17,Delhi Daredevils,Dr DY Patil Sports Academy,4,10,0,0,40.0,c DA Warner b S Nadeem,5
21,2011-04-20,Mumbai Indians,Wankhede Stadium,45,37,6,1,121.62,c KA Pollard b AG Murtaza,4
29,2011-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,4,0,0,0.0,b R Ashwin,4
31,2011-04-27,Chennai Super Kings,Dr DY Patil Sports Academy,31,22,2,2,140.91,c S Anirudha b R Ashwin,6
35,2011-04-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,23,17,3,1,135.29,not out,5
38,2011-05-01,Rajasthan Royals,Sawai Mansingh Stadium,35,21,7,0,166.67,c DH Yagnik b SK Warne,3
44,2011-05-04,Mumbai Indians,Dr DY Patil Sports Academy,34,26,0,2,130.77,not out,6
51,2011-05-08,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",22,18,3,0,122.22,c SJ Srivastava b RJ Harris,3
53,2011-05-10,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",1,3,0,0,33.33,c KC Sangakkara b DT Christian,4
62,2011-05-16,Deccan Chargers,Dr DY Patil Sports Academy,4,5,1,0,80.0,c & b A Mishra,4
65,2011-05-19,Kolkata Knight Riders,Dr DY Patil Sports Academy,12,19,1,0,63.16,c B Lee b YK Pathan,5
