match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
6,2015-04-12,Rajasthan Royals,Feroz Shah Kotla,4.0,0,42,1,10.5,5,1,0
10,2015-04-15,Kings XI Punjab,Maharashtra Cricket Association Stadium,3.0,0,23,1,7.67,7,1,0
13,2015-04-18,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,38,1,9.5,9,0,0
17,2015-04-20,Kolkata Knight Riders,Feroz Shah Kotla,3.0,0,33,0,11.0,2,2,0
21,2015-04-23,Mumbai Indians,Feroz Shah Kotla,2.0,0,15,2,7.5,8,0,0
26,2015-04-26,Royal Challengers Bangalore,Feroz Shah Kotla,1.0,0,3,0,3.0,3,0,0
31,2015-05-01,Kings XI Punjab,Feroz Shah Kotla,3.0,0,19,0,6.33,6,1,0
36,2015-05-03,Rajasthan Royals,Brabourne Stadium,4.0,0,27,1,6.75,8,0,0
39,2015-05-05,Mumbai Indians,Wankhede Stadium,4.0,0,33,1,8.25,8,0,0
42,2015-05-07,Kolkata Knight Riders,Eden Gardens,2.0,0,13,0,6.5,5,0,0
