match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2015-04-12,Rajasthan Royals,Feroz Shah Kotla,27,14,3,1,192.86,not out,5
10,2015-04-15,Kings XI Punjab,Maharashtra Cricket Association Stadium,6,4,1,0,150.0,not out,5
13,2015-04-18,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,15,11,0,1,136.36,not out,5
17,2015-04-20,Kolkata Knight Riders,Feroz Shah Kotla,28,21,1,2,133.33,c RV Uthappa b UT Yadav,6
21,2015-04-23,Mumbai Indians,Feroz Shah Kotla,17,8,3,0,212.5,c PA Patel b MJ McClenaghan,4
26,2015-04-26,Royal Challengers Bangalore,Feroz Shah Kotla,0,1,0,0,0.0,c AB de Villiers b VR Aaron,5
36,2015-05-03,Rajasthan Royals,Brabourne Stadium,16,17,2,0,94.12,c SV Samson b STR Binny,5
39,2015-05-05,Mumbai Indians,Wankhede Stadium,12,10,0,1,120.0,c J Suchith b HH Pandya,6
42,2015-05-07,Kolkata Knight Riders,Eden Gardens,22,15,2,1,146.67,b AD Russell,6
55,2015-05-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,3,0,0,33.33,run out (YS Chahal),6
