match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
19,2009-04-29,Kolkata Knight Riders,Kingsmead,9,9,0,1,100.0,c MN van Wyk b I Sharma,6
24,2009-05-01,Kings XI Punjab,Kingsmead,35,19,3,3,184.21,c IK Pathan b YA Abdulla,8
33,2009-05-07,Rajasthan Royals,SuperSport Park,15,16,1,0,93.75,b A Singh,7
38,2009-05-10,Mumbai Indians,St George's Park,3,4,0,0,75.0,st YV Takawale b Harbhajan Singh,7
44,2009-05-14,Chennai Super Kings,Kingsmead,3,6,0,0,50.0,"run out (M Muralitharan, MS Dhoni)",7
56,2009-05-21,Deccan Chargers,SuperSport Park,23,18,3,1,127.78,st AC Gilchrist b A Symonds,3
58,2009-05-23,Chennai Super Kings,New Wanderers Stadium,2,5,0,0,40.0,b JA Morkel,3
59,2009-05-24,Deccan Chargers,New Wanderers Stadium,32,21,1,3,152.38,st AC Gilchrist b PP Ojha,3
