match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2011-04-09,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",3.5,0,44,0,11.48,3,0,0
6,2011-04-11,Kolkata Knight Riders,Eden Gardens,4.0,0,26,0,6.5,9,1,0
19,2011-04-19,Delhi Daredevils,Feroz Shah Kotla,3.0,0,21,1,7.0,5,0,0
27,2011-04-24,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.0,0,29,1,7.25,8,1,0
39,2011-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,26,3,6.5,8,1,0
42,2011-05-03,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",4.0,0,32,1,8.0,7,0,0
53,2011-05-10,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",3.0,0,13,1,4.33,9,0,0
59,2011-05-14,Mumbai Indians,Wankhede Stadium,4.0,0,16,0,4.0,16,0,0
62,2011-05-16,Pune Warriors,Dr DY Patil Sports Academy,4.0,0,35,2,8.75,14,0,0
67,2011-05-21,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,3.0,0,25,1,8.33,7,0,0
