match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
20,2009-04-29,Mumbai Indians,Kingsmead,2.0,0,11,0,5.5,4,1,0
30,2009-05-05,Rajasthan Royals,Kingsmead,1.0,0,11,0,11.0,1,0,0
34,2009-05-07,Chennai Super Kings,SuperSport Park,3.0,0,23,0,7.67,6,0,0
42,2009-05-12,Mumbai Indians,SuperSport Park,2.0,0,16,0,8.0,5,0,0
