cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
1422129,11,2024-03-30,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,bat,Lucknow Super Giants,,21,0,MP Yadav,199/8,178/5,20.0,20.0,,20,league,J Madanagopal,Navdeep Singh,AG Wharf,V Narayan Kutty
1422130,12,2024-03-31,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,Gujarat Titans,,0,7,MM Sharma,162/8,168/3,20.0,19.1,,20,league,HAS Khalid,VK Sharma,,J Srinath
1422131,13,2024-03-31,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Delhi Capitals,,20,0,KK Ahmed,191/5,171/6,20.0,20.0,,20,league,HDPK Dharmasena,Vinod Seshan,KN Ananthapadmanabhan,Prakash Bhatt
1422132,14,2024-04-01,"Wankhede Stadium, Mumbai",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,6,TA Boult,125/9,127/4,20.0,15.3,,20,league,MV Saidharshan Kumar,YC Barde,BNJ Oxenford,M Nayyar
1422133,15,2024-04-02,"M Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Lucknow Super Giants,,28,0,MP Yadav,181/5,153/10,20.0,19.4,,20,league,J Madanagopal,NA Patwardhan,AG Wharf,V Narayan Kutty
1422134,16,2024-04-03,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,,106,0,SP Narine,272/7,166/10,20.0,17.2,,20,league,A Totre,UV Gandhe,HDPK Dharmasena,Prakash Bhatt
1422135,17,2024-04-04,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Punjab Kings,Punjab Kings,field,Punjab Kings,,0,3,Shashank Singh,199/4,200/7,20.0,19.5,,20,league,Nitin Menon,VA Kulkarni,VK Sharma,J Srinath
1422136,18,2024-04-05,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,6,Abhishek Sharma,165/5,166/4,20.0,18.1,,20,league,R Pandit,YC Barde,BNJ Oxenford,M Nayyar
1422137,19,2024-04-06,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,6,JC Buttler,183/3,189/4,20.0,19.1,,20,league,AG Wharf,Tapan Sharma,J Madanagopal,V Narayan Kutty
1422138,20,2024-04-07,"Wankhede Stadium, Mumbai",Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,,29,0,R Shepherd,234/5,205/8,20.0,20.0,,20,league,HDPK Dharmasena,UV Gandhe,KN Ananthapadmanabhan,Prakash Bhatt
1422139,21,2024-04-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,bat,Lucknow Super Giants,,33,0,Yash Thakur,163/5,130/10,20.0,18.5,,20,league,A Nand Kishore,VK Sharma,Nitin Menon,J Srinath
1426260,22,2024-04-08,"MA Chidambaram Stadium, Chepauk, Chennai",Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,7,RA Jadeja,137/9,141/3,20.0,17.4,,20,league,AK Chaudhary,MV Saidharshan Kumar,BNJ Oxenford,M Nayyar
1426261,23,2024-04-09,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,,2,0,Nithish Kumar Reddy,182/9,180/6,20.0,20.0,,20,league,Navdeep Singh,NA Patwardhan,AG Wharf,V Narayan Kutty
1426262,24,2024-04-10,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,,0,3,Rashid Khan,196/3,199/7,20.0,20.0,,20,league,HDPK Dharmasena,Vinod Seshan,KN Ananthapadmanabhan,Prakash Bhatt
1426263,25,2024-04-11,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,7,JJ Bumrah,196/8,199/3,20.0,15.3,,20,league,Nitin Menon,VA Kulkarni,VK Sharma,J Srinath
1426264,26,2024-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,Delhi Capitals,,0,6,Kuldeep Yadav,167/7,170/4,20.0,18.1,,20,league,R Pandit,YC Barde,BNJ Oxenford,M Nayyar
1426265,27,2024-04-13,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,3,SO Hetmyer,147/8,152/7,20.0,19.5,,20,league,AK Chaudhary,Tapan Sharma,J Madanagopal,V Narayan Kutty
1426266,28,2024-04-14,"Eden Gardens, Kolkata",Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,8,PD Salt,161/7,162/2,20.0,15.4,,20,league,A Totre,Vinod Seshan,KN Ananthapadmanabhan,Amit Sharma
1426267,29,2024-04-14,"Wankhede Stadium, Mumbai",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,,20,0,M Pathirana,206/4,186/6,20.0,20.0,,20,league,Nitin Menon,HAS Khalid,VK Sharma,J Srinath
1426268,30,2024-04-15,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Sunrisers Hyderabad,,25,0,TM Head,287/3,262/7,20.0,20.0,,20,league,AK Chaudhary,R Pandit,BNJ Oxenford,M Nayyar
1426269,31,2024-04-16,"Eden Gardens, Kolkata",Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,2,JC Buttler,223/6,224/8,20.0,20.0,,20,league,MA Gough,UV Gandhe,KN Ananthapadmanabhan,Amit Sharma
1426270,32,2024-04-17,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,6,RR Pant,89/10,92/4,17.3,8.5,,20,league,NA Patwardhan,VK Sharma,J Madanagopal,V Narayan Kutty
1426271,33,2024-04-18,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mumbai Indians,Punjab Kings,Punjab Kings,field,Mumbai Indians,,9,0,JJ Bumrah,192/7,183/10,20.0,19.1,,20,league,A Nand Kishore,VA Kulkarni,Nitin Menon,Sanjay Verma
1426272,34,2024-04-19,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,Lucknow Super Giants,,0,8,KL Rahul,176/6,180/2,20.0,19.0,,20,league,AK Chaudhary,R Pandit,BNJ Oxenford,M Nayyar
1426273,35,2024-04-20,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad,,67,0,TM Head,266/7,199/10,20.0,19.1,,20,league,J Madanagopal,Navdeep Singh,Tapan Sharma,Sanjay Verma
1426274,36,2024-04-21,"Eden Gardens, Kolkata",Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Kolkata Knight Riders,,1,0,AD Russell,222/6,221/10,20.0,20.0,,20,league,A Totre,Vinod Seshan,MA Gough,Amit Sharma
1426275,37,2024-04-21,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,Gujarat Titans,Punjab Kings,bat,Gujarat Titans,,0,3,R Sai Kishore,142/10,146/7,20.0,19.1,,20,league,A Nand Kishore,VA Kulkarni,HAS Khalid,J Srinath
1426276,38,2024-04-22,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,,0,9,Sandeep Sharma,179/9,183/1,20.0,18.4,,20,league,AK Chaudhary,MV Saidharshan Kumar,BNJ Oxenford,M Nayyar
1426277,39,2024-04-23,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,Lucknow Super Giants,,0,6,MP Stoinis,210/4,213/4,20.0,19.3,,20,league,NA Patwardhan,Tapan Sharma,J Madanagopal,Sanjay Verma
1426278,40,2024-04-24,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Gujarat Titans,Gujarat Titans,field,Delhi Capitals,,4,0,RR Pant,224/4,220/8,20.0,20.0,,20,league,KN Ananthapadmanabhan,UV Gandhe,A Totre,Amit Sharma
1426279,41,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,,35,0,RM Patidar,206/7,171/8,20.0,20.0,,20,league,Nitin Menon,HAS Khalid,VK Sharma,J Srinath
1426280,42,2024-04-26,"Eden Gardens, Kolkata",Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Punjab Kings,,0,8,JM Bairstow,261/6,262/2,20.0,18.4,,20,league,AK Chaudhary,YC Barde,R Pandit,Sanjay Verma
1426281,43,2024-04-27,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,,10,0,J Fraser-McGurk,257/4,247/9,20.0,20.0,,20,league,Navdeep Singh,NA Patwardhan,J Madanagopal,V Narayan Kutty
1426282,44,2024-04-27,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,7,SV Samson,196/5,199/3,20.0,19.0,,20,league,KN Ananthapadmanabhan,MA Gough,Vinod Seshan,Amit Sharma
1426283,45,2024-04-28,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,,0,9,WG Jacks,200/3,206/1,20.0,16.0,,20,league,Nitin Menon,VK Sharma,VA Kulkarni,J Srinath
1426284,46,2024-04-28,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,,78,0,RD Gaikwad,212/3,134/10,20.0,18.5,,20,league,R Pandit,MV Saidharshan Kumar,AK Chaudhary,Sanjay Verma
1426285,47,2024-04-29,"Eden Gardens, Kolkata",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,,0,7,CV Varun,153/9,157/3,20.0,16.3,,20,league,Navdeep Singh,Tapan Sharma,NA Patwardhan,V Narayan Kutty
1426286,48,2024-04-30,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,field,Lucknow Super Giants,,0,4,MP Stoinis,144/7,145/6,20.0,19.2,,20,league,MA Gough,UV Gandhe,KN Ananthapadmanabhan,DS Manohar
1426287,49,2024-05-01,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Punjab Kings,Punjab Kings,field,Punjab Kings,,0,7,Harpreet Brar,162/7,163/3,20.0,17.5,,20,league,HAS Khalid,VK Sharma,A Nand Kishore,R Seth
1426288,50,2024-05-02,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,1,0,B Kumar,201/3,200/7,20.0,20.0,,20,league,AK Chaudhary,YC Barde,R Pandit,Shakti Singh
1426289,51,2024-05-03,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,,24,0,VR Iyer,169/10,145/10,19.5,18.5,,20,league,J Madanagopal,Tapan Sharma,MA Gough,P Dharmani
1426290,52,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,,0,4,Mohammed Siraj,147/10,152/6,19.3,13.4,,20,league,A Totre,Vinod Seshan,KN Ananthapadmanabhan,DS Manohar
1426291,53,2024-05-05,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,Punjab Kings,Punjab Kings,field,Chennai Super Kings,,28,0,RA Jadeja,167/9,139/9,20.0,20.0,,20,league,A Nand Kishore,VA Kulkarni,Nitin Menon,R Seth
1426292,54,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,Kolkata Knight Riders,,98,0,SP Narine,235/6,137/10,20.0,16.1,,20,league,MV Saidharshan Kumar,YC Barde,AK Chaudhary,Shakti Singh
1426293,55,2024-05-06,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,7,SA Yadav,173/8,174/3,20.0,17.2,,20,league,Navdeep Singh,Tapan Sharma,J Madanagopal,P Dharmani
1426294,56,2024-05-07,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,,20,0,Kuldeep Yadav,221/8,201/8,20.0,20.0,,20,league,KN Ananthapadmanabhan,UV Gandhe,MA Gough,DS Manohar
1426295,57,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,Sunrisers Hyderabad,,0,10,TM Head,165/4,167/0,20.0,9.4,,20,league,MV Saidharshan Kumar,YC Barde,AK Chaudhary,Shakti Singh
1426296,58,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,Royal Challengers Bengaluru,,60,0,V Kohli,241/7,181/10,20.0,17.0,,20,league,Nitin Menon,HAS Khalid,VK Sharma,R Seth
1426297,59,2024-05-10,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,Gujarat Titans,,35,0,Shubman Gill,231/3,196/8,20.0,20.0,,20,league,KN Ananthapadmanabhan,NA Patwardhan,J Madanagopal,P Dharmani
1426298,60,2024-05-11,"Eden Gardens, Kolkata",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,,18,0,CV Varun,157/7,139/8,16.0,16.0,,16,league,UV Gandhe,Vinod Seshan,MA Gough,DS Manohar
1426299,61,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,,0,5,Simarjeet Singh,141/5,145/5,20.0,18.2,,20,league,R Pandit,YC Barde,AK Chaudhary,Shakti Singh
1426300,62,2024-05-12,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bengaluru,,47,0,C Green,187/9,140/10,20.0,19.1,,20,league,A Nand Kishore,VA Kulkarni,Nitin Menon,R Seth
1426302,64,2024-05-14,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,Delhi Capitals,,19,0,I Sharma,208/4,189/9,20.0,20.0,,20,league,A Totre,Vinod Seshan,KN Ananthapadmanabhan,DS Manohar
1426303,65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,Punjab Kings,,0,5,SM Curran,144/9,145/5,20.0,18.5,,20,league,R Pandit,MV Saidharshan Kumar,AK Chaudhary,Shakti Singh
1426305,67,2024-05-17,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,Lucknow Super Giants,,18,0,N Pooran,214/6,196/6,20.0,20.0,,20,league,Navdeep Singh,R Pandit,J Madanagopal,P Dharmani
1426306,68,2024-05-18,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bengaluru,,27,0,F du Plessis,218/5,191/7,20.0,20.0,,20,league,A Totre,KN Ananthapadmanabhan,MA Gough,DS Manohar
1426307,69,2024-05-19,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad,,0,4,Abhishek Sharma,214/5,215/6,20.0,19.1,,20,league,Nitin Menon,VK Sharma,HAS Khalid,Prakash Bhatt
1426309,70,2024-05-21,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,,0,8,MA Starc,159/10,164/2,19.3,13.4,,20,Qualifier 1,AK Chaudhary,R Pandit,KN Ananthapadmanabhan,J Srinath
1426310,71,2024-05-22,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,4,R Ashwin,172/8,174/6,20.0,19.0,,20,Eliminator,KN Ananthapadmanabhan,MV Saidharshan Kumar,AK Chaudhary,V Narayan Kutty
1426311,72,2024-05-24,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sunrisers Hyderabad,,36,0,Shahbaz Ahmed,175/9,139/7,20.0,20.0,,20,Qualifier 2,Nitin Menon,VK Sharma,MA Gough,J Srinath
1426312,73,2024-05-26,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,,0,8,MA Starc,113/10,114/2,18.3,10.3,,20,Final,J Madanagopal,Nitin Menon,MA Gough,M Nayyar
