innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,60,1,30,12.0,9,8
1,Royal Challengers Bangalore,middle,108,1,54,12.0,14,12
1,Royal Challengers Bangalore,powerplay,45,0,36,7.5,7,15
2,Gujarat Lions,death,53,2,30,10.6,6,8
2,Gujarat Lions,middle,80,3,54,8.89,10,17
2,Gujarat Lions,powerplay,59,2,36,9.83,8,14
