innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,DA Warner,48,5.3
1,Sunrisers Hyderabad,2,MC Henriques,89,11.3
1,Sunrisers Hyderabad,3,S Dhawan,127,15.2
1,Sunrisers Hyderabad,4,EJG Morgan,180,18.4
2,Rajasthan Royals,1,AM Rahane,8,1.6
2,Rajasthan Royals,2,SR Watson,30,4.6
2,Rajasthan Royals,3,KK Nair,45,8.3
2,Rajasthan Royals,4,DJ Hooda,77,11.6
2,Rajasthan Royals,5,SPD Smith,121,15.2
2,Rajasthan Royals,6,JP Faulkner,145,18.1
2,Rajasthan Royals,7,SV Samson,157,18.4
