cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
1136579,19,2018-04-21,M.Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,6,AB de Villiers,174/5,176/4,20.0,18.0,,20,league,CB Gaffaney,CK Nandan,A Nand Kishore,RB Richardson
1136580,20,2018-04-22,Rajiv Gandhi International Stadium,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,,4,0,AT Rayudu,182/3,178/6,20.0,20.0,,20,league,AK Chaudhary,VA Kulkarni,NJ Llong,S Chaturvedi
1136581,21,2018-04-22,Sawai Mansingh Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,,0,3,JC Archer,167/7,168/7,20.0,19.4,,20,league,KN Ananthapadmanabhan,RJ Tucker,Nitin Menon,J Srinath
1136582,22,2018-04-23,Arun Jaitley Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,,4,0,AS Rajpoot,143/8,139/8,20.0,20.0,,20,league,A Nand Kishore,CK Nandan,CB Gaffaney,RB Richardson
1136583,23,2018-04-24,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,,31,0,Rashid Khan,118/10,87/10,18.4,18.5,,20,league,C Shamshuddin,S Ravi,A Deshmukh,V Narayan Kutty
1136584,24,2018-04-25,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,5,MS Dhoni,205/8,207/5,20.0,19.4,,20,league,NJ Llong,VK Sharma,AK Chaudhary,S Chaturvedi
1136585,25,2018-04-26,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,,13,0,AS Rajpoot,132/6,119/10,20.0,19.2,,20,league,CK Nandan,YC Barde,RJ Tucker,J Srinath
1136586,26,2018-04-27,Arun Jaitley Stadium,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Daredevils,,55,0,SS Iyer,219/4,164/9,20.0,20.0,,20,league,C Shamshuddin,S Ravi,A Nand Kishore,RB Richardson
1136587,27,2018-04-28,Maharashtra Cricket Association Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,8,RG Sharma,169/5,170/2,20.0,19.4,,20,league,CB Gaffaney,Nitin Menon,AY Dandekar,V Narayan Kutty
1136588,28,2018-04-29,Sawai Mansingh Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,11,0,KS Williamson,151/7,140/6,20.0,20.0,,20,league,BNJ Oxenford,A Nand Kishore,S Ravi,AJ Pycroft
1136589,29,2018-04-29,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,6,CA Lynn,175/4,176/4,20.0,19.1,,20,league,AK Chaudhary,NJ Llong,VK Sharma,M Nayyar
1136590,30,2018-04-30,Maharashtra Cricket Association Stadium,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Chennai Super Kings,,13,0,SR Watson,211/4,198/5,20.0,20.0,,20,league,AY Dandekar,C Shamshuddin,CK Nandan,V Narayan Kutty
1136591,31,2018-05-01,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,,14,0,TG Southee,167/7,153/7,20.0,20.0,,20,league,M Erasmus,Nitin Menon,YC Barde,J Srinath
1136592,32,2018-05-02,Arun Jaitley Stadium,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Delhi Daredevils,,4,0,RR Pant,196/6,146/5,17.1,12.0,D/L,12,league,CK Nandan,VK Sharma,BNJ Oxenford,AJ Pycroft
1136593,33,2018-05-03,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,6,SP Narine,177/5,180/4,20.0,17.4,,20,league,A Deshmukh,HDPK Dharmasena,AK Chaudhary,V Narayan Kutty
1136594,34,2018-05-04,Holkar Cricket Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,6,SA Yadav,174/6,176/4,20.0,19.0,,20,league,AY Dandekar,S Ravi,C Shamshuddin,M Nayyar
1136595,35,2018-05-05,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,6,RA Jadeja,127/9,128/4,20.0,18.0,,20,league,Nitin Menon,YC Barde,M Erasmus,J Srinath
1136596,36,2018-05-05,Rajiv Gandhi International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,,0,7,Rashid Khan,163/5,164/3,20.0,19.5,,20,league,BNJ Oxenford,CK Nandan,VK Sharma,AJ Pycroft
1136597,37,2018-05-06,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,,13,0,HH Pandya,181/4,168/6,20.0,20.0,,20,league,A Deshmukh,HDPK Dharmasena,AK Chaudhary,V Narayan Kutty
1136598,38,2018-05-06,Holkar Cricket Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,6,Mujeeb Ur Rahman,152/9,155/4,20.0,18.4,,20,league,C Shamshuddin,S Ravi,AY Dandekar,M Nayyar
1136599,39,2018-05-07,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,,5,0,KS Williamson,146/10,141/6,20.0,20.0,,20,league,BNJ Oxenford,VK Sharma,CK Nandan,AJ Pycroft
1136600,40,2018-05-08,Sawai Mansingh Stadium,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,Rajasthan Royals,,15,0,JC Buttler,158/8,143/7,20.0,20.0,,20,league,M Erasmus,Nitin Menon,YC Barde,J Srinath
1136601,41,2018-05-09,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,,102,0,Ishan Kishan,210/6,108/10,20.0,18.1,,20,league,KN Ananthapadmanabhan,AK Chaudhary,HDPK Dharmasena,Prakash Bhatt
1136602,42,2018-05-10,Arun Jaitley Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,,0,9,S Dhawan,187/5,191/1,20.0,18.5,,20,league,AY Dandekar,C Shamshuddin,S Ravi,M Nayyar
1136603,43,2018-05-11,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,,0,4,JC Buttler,176/4,177/6,20.0,19.5,,20,league,M Erasmus,YC Barde,Nitin Menon,J Srinath
1136604,44,2018-05-12,Holkar Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kolkata Knight Riders,,31,0,SP Narine,245/6,214/8,20.0,20.0,,20,league,CK Nandan,VK Sharma,BNJ Oxenford,AJ Pycroft
1136605,45,2018-05-12,Arun Jaitley Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,5,AB de Villiers,181/4,187/5,20.0,19.0,,20,league,KN Ananthapadmanabhan,HDPK Dharmasena,AK Chaudhary,Prakash Bhatt
1136606,46,2018-05-13,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,8,AT Rayudu,179/4,180/2,20.0,19.0,,20,league,M Erasmus,YC Barde,AY Dandekar,M Nayyar
1136607,47,2018-05-13,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,7,JC Buttler,168/6,171/3,20.0,18.0,,20,league,Nitin Menon,S Ravi,C Shamshuddin,J Srinath
1136608,48,2018-05-14,Holkar Cricket Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,10,UT Yadav,88/10,92/0,15.1,8.1,,20,league,BNJ Oxenford,VK Sharma,CK Nandan,AJ Pycroft
1136609,49,2018-05-15,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,6,Kuldeep Yadav,142/10,145/4,19.0,18.0,,20,league,AK Chaudhary,HDPK Dharmasena,VA Kulkarni,M Nayyar
1136610,50,2018-05-16,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,,3,0,JJ Bumrah,186/8,183/5,20.0,20.0,,20,league,M Erasmus,Nitin Menon,YC Barde,J Srinath
1136611,51,2018-05-17,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,,14,0,AB de Villiers,218/6,204/3,20.0,20.0,,20,league,AY Dandekar,S Ravi,C Shamshuddin,Prakash Bhatt
1136612,52,2018-05-18,Arun Jaitley Stadium,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Delhi Daredevils,,34,0,HV Patel,162/5,128/6,20.0,20.0,,20,league,HDPK Dharmasena,VA Kulkarni,CK Nandan,M Nayyar
1136613,53,2018-05-19,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Rajasthan Royals,,30,0,S Gopal,164/5,134/10,20.0,19.2,,20,league,BNJ Oxenford,VK Sharma,C Shamshuddin,AJ Pycroft
1136614,54,2018-05-19,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,,0,5,CA Lynn,172/9,173/5,20.0,19.4,,20,league,AK Chaudhary,S Ravi,AY Dandekar,Prakash Bhatt
1136615,55,2018-05-20,Arun Jaitley Stadium,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,Delhi Daredevils,,11,0,A Mishra,174/4,163/10,20.0,19.3,,20,league,HDPK Dharmasena,CK Nandan,VA Kulkarni,M Nayyar
1136616,56,2018-05-20,Maharashtra Cricket Association Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,5,L Ngidi,153/10,159/5,19.4,19.1,,20,league,Nitin Menon,YC Barde,M Erasmus,J Srinath
1136617,57,2018-05-22,Wankhede Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,2,F du Plessis,139/7,140/8,20.0,19.1,,20,Qualifier 1,C Shamshuddin,M Erasmus,S Ravi,AJ Pycroft
1136618,58,2018-05-23,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,,25,0,AD Russell,169/7,144/4,20.0,20.0,,20,Eliminator,AK Chaudhary,Nitin Menon,HDPK Dharmasena,J Srinath
1136619,59,2018-05-25,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,,14,0,Rashid Khan,174/7,160/9,20.0,20.0,,20,Qualifier 2,HDPK Dharmasena,Nitin Menon,AK Chaudhary,J Srinath
1136620,60,2018-05-27,Wankhede Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,8,SR Watson,178/6,181/2,20.0,18.3,,20,Final,M Erasmus,S Ravi,Nitin Menon,AJ Pycroft
