innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,KL Rahul,91,57,7,5,159.65,not out,1
1,Punjab Kings,P Simran Singh,7,7,1,0,100.0,c V Kohli b KA Jamieson,2
1,Punjab Kings,CH Gayle,46,24,6,2,191.67,c AB de Villiers b DR Sams,3
1,Punjab Kings,N Pooran,0,3,0,0,0.0,c Shahbaz Ahmed b KA Jamieson,4
1,Punjab Kings,DJ Hooda,5,9,0,0,55.56,c RM Patidar b Shahbaz Ahmed,5
1,Punjab Kings,M Shahrukh Khan,0,3,0,0,0.0,b YS Chahal,6
1,Punjab Kings,Harpreet Brar,25,17,1,2,147.06,not out,7
2,Royal Challengers Bangalore,V Kohli,35,34,3,1,102.94,b Harpreet Brar,1
2,Royal Challengers Bangalore,D Padikkal,7,6,0,1,116.67,b RP Meredith,2
2,Royal Challengers Bangalore,RM Patidar,31,30,2,1,103.33,c N Pooran b CJ Jordan,3
2,Royal Challengers Bangalore,GJ Maxwell,0,1,0,0,0.0,b Harpreet Brar,4
2,Royal Challengers Bangalore,AB de Villiers,3,9,0,0,33.33,c KL Rahul b Harpreet Brar,5
2,Royal Challengers Bangalore,Shahbaz Ahmed,8,11,1,0,72.73,c Harpreet Brar b Ravi Bishnoi,6
2,Royal Challengers Bangalore,DR Sams,3,4,0,0,75.0,b Ravi Bishnoi,7
2,Royal Challengers Bangalore,KA Jamieson,16,11,1,1,145.45,not out,8
2,Royal Challengers Bangalore,HV Patel,31,13,3,2,238.46,c Ravi Bishnoi b Mohammed Shami,9
2,Royal Challengers Bangalore,Mohammed Siraj,0,1,0,0,0.0,not out,10
