innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,DR Sams,4.0,0,24,1,6.0,11,2,0
1,Royal Challengers Bangalore,HV Patel,4.0,0,53,0,13.25,5,0,0
1,Royal Challengers Bangalore,KA Jamieson,3.0,0,32,2,10.67,7,1,0
1,Royal Challengers Bangalore,Mohammed Siraj,3.0,0,24,0,8.0,6,1,0
1,Royal Challengers Bangalore,Shahbaz Ahmed,2.0,0,11,1,5.5,2,0,0
1,Royal Challengers Bangalore,YS Chahal,4.0,0,34,1,8.5,9,0,0
2,Punjab Kings,CJ Jordan,4.0,0,31,1,7.75,6,1,0
2,Punjab Kings,DJ Hooda,1.0,0,13,0,13.0,1,0,0
2,Punjab Kings,Harpreet Brar,4.0,1,19,3,4.75,14,0,0
2,Punjab Kings,Mohammed Shami,3.4,0,28,1,7.64,7,0,0
2,Punjab Kings,RP Meredith,3.2,0,29,1,8.7,7,0,0
2,Punjab Kings,Ravi Bishnoi,4.0,0,17,2,4.25,9,1,0
