innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,Abishek Porel,40,5.3
1,Delhi Capitals,2,SU Parakh,87,10.3
1,Delhi Capitals,3,KL Rahul,125,13.4
1,Delhi Capitals,4,AR Patel,166,17.5
1,Delhi Capitals,5,DA Miller,201,20.4
2,Kolkata Knight Riders,1,FH Allen,43,5.2
2,Kolkata Knight Riders,2,MK Pandey,87,9.3
2,Kolkata Knight Riders,3,C Green,96,10.4
2,Kolkata Knight Riders,4,AM Rahane,128,14.2
2,Kolkata Knight Riders,5,RK Singh,128,14.3
2,Kolkata Knight Riders,6,T Dahiya,129,15.1
2,Kolkata Knight Riders,7,R Powell,154,18.1
2,Kolkata Knight Riders,8,AS Roy,154,18.2
2,Kolkata Knight Riders,9,Kartik Tyagi,155,18.4
2,Kolkata Knight Riders,10,CV Varun,163,19.4
