innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Delhi Capitals,1,1,Abishek Porel,AS Roy,KL Rahul,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,2,Abishek Porel,AS Roy,KL Rahul,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,3,Abishek Porel,AS Roy,KL Rahul,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,4,Abishek Porel,AS Roy,KL Rahul,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,5,Abishek Porel,AS Roy,KL Rahul,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,6,KL Rahul,AS Roy,Abishek Porel,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,1,KL Rahul,SR Dubey,Abishek Porel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,2,KL Rahul,SR Dubey,Abishek Porel,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,3,Abishek Porel,SR Dubey,KL Rahul,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,4,Abishek Porel,SR Dubey,KL Rahul,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,5.wides,Abishek Porel,SR Dubey,KL Rahul,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,5,Abishek Porel,SR Dubey,KL Rahul,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,6,Abishek Porel,SR Dubey,KL Rahul,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,1,KL Rahul,C Green,Abishek Porel,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,2,Abishek Porel,C Green,KL Rahul,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,3,KL Rahul,C Green,Abishek Porel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,4,KL Rahul,C Green,Abishek Porel,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,5,KL Rahul,C Green,Abishek Porel,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,6,KL Rahul,C Green,Abishek Porel,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,1,Abishek Porel,Kartik Tyagi,KL Rahul,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,2,Abishek Porel,Kartik Tyagi,KL Rahul,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,3,Abishek Porel,Kartik Tyagi,KL Rahul,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,4,Abishek Porel,Kartik Tyagi,KL Rahul,3,0,3,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,5,KL Rahul,Kartik Tyagi,Abishek Porel,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,6,Abishek Porel,Kartik Tyagi,KL Rahul,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
