innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DE Bollinger,4.0,1,21,3,5.25,14,1,0
1,Chennai Super Kings,KMDN Kulasekara,3.0,0,26,1,8.67,7,1,0
1,Chennai Super Kings,R Ashwin,4.0,0,29,1,7.25,11,0,0
1,Chennai Super Kings,SB Jakati,2.0,0,15,0,7.5,5,0,0
1,Chennai Super Kings,SK Raina,3.0,0,16,0,5.33,8,0,0
1,Chennai Super Kings,TG Southee,4.0,0,33,1,8.25,11,2,0
2,Pune Warriors,AC Thomas,3.3,1,24,0,6.86,9,2,0
2,Pune Warriors,JD Ryder,2.0,0,21,1,10.5,3,1,0
2,Pune Warriors,JE Taylor,4.0,0,27,0,6.75,13,1,1
2,Pune Warriors,M Kartik,4.0,1,27,1,6.75,9,0,0
2,Pune Warriors,MR Marsh,1.0,0,7,0,7.0,0,0,0
2,Pune Warriors,R Sharma,4.0,0,27,0,6.75,4,1,0
2,Pune Warriors,Yuvraj Singh,1.0,0,10,0,10.0,1,0,0
