innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RT Ponting,0,1.6
1,Mumbai Indians,2,SR Tendulkar,1,2.3
1,Mumbai Indians,3,KD Karthik,133,15.4
1,Mumbai Indians,4,KA Pollard,163,18.3
1,Mumbai Indians,5,AT Rayudu,189,20.1
2,Delhi Daredevils,1,UBT Chand,0,1.1
2,Delhi Daredevils,2,DPMD Jayawardene,13,3.4
2,Delhi Daredevils,3,DA Warner,95,11.4
2,Delhi Daredevils,4,BMAJ Mendis,97,12.1
2,Delhi Daredevils,5,IK Pathan,118,15.1
2,Delhi Daredevils,6,KM Jadhav,127,16.2
2,Delhi Daredevils,7,S Nadeem,134,17.3
2,Delhi Daredevils,8,MC Juneja,140,18.4
2,Delhi Daredevils,9,A Nehra,154,20.1
