match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2009-04-18,Mumbai Indians,Newlands,4.0,0,44,1,11.0,5,0,0
5,2009-04-20,Royal Challengers Bangalore,St George's Park,3.0,0,11,1,3.67,10,0,0
9,2009-04-23,Delhi Daredevils,Kingsmead,4.0,0,50,0,12.5,5,0,0
