match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2009-04-18,Mumbai Indians,Newlands,24,23,2,1,104.35,c & b Harbhajan Singh,4
5,2009-04-20,Royal Challengers Bangalore,St George's Park,22,13,2,1,169.23,not out,5
9,2009-04-23,Delhi Daredevils,Kingsmead,16,17,1,0,94.12,c DA Warner b A Nehra,5
