innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,JD Ryder,6,6,RV Uthappa,0,1,6,7
1,Royal Challengers Bangalore,2,JH Kallis,15,10,JD Ryder,26,15,42,25
1,Royal Challengers Bangalore,3,KP Pietersen,0,2,JH Kallis,0,0,0,2
1,Royal Challengers Bangalore,4,R Dravid,10,13,JH Kallis,15,16,25,29
1,Royal Challengers Bangalore,5,JH Kallis,32,20,LRPL Taylor,24,16,61,36
1,Royal Challengers Bangalore,6,LRPL Taylor,5,4,V Kohli,2,3,8,7
1,Royal Challengers Bangalore,7,P Kumar,10,4,LRPL Taylor,6,2,17,6
1,Royal Challengers Bangalore,8,P Kumar,3,3,R Vinay Kumar,0,0,3,3
1,Royal Challengers Bangalore,9,Pankaj Singh,0,1,R Vinay Kumar,0,0,0,1
1,Royal Challengers Bangalore,10,A Kumble,5,3,R Vinay Kumar,1,1,6,4
2,Kings XI Punjab,1,RS Bopara,23,21,K Goel,19,19,52,40
2,Kings XI Punjab,2,KC Sangakkara,26,18,RS Bopara,13,17,40,35
2,Kings XI Punjab,3,RS Bopara,48,21,Yuvraj Singh,17,13,66,34
2,Kings XI Punjab,4,Yuvraj Singh,13,4,DPMD Jayawardene,1,1,15,5
