innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,RV Uthappa,6,2.1
1,Royal Challengers Bangalore,2,JD Ryder,48,6.2
1,Royal Challengers Bangalore,3,KP Pietersen,48,6.4
1,Royal Challengers Bangalore,4,R Dravid,73,11.3
1,Royal Challengers Bangalore,5,JH Kallis,134,17.3
1,Royal Challengers Bangalore,6,V Kohli,142,18.4
1,Royal Challengers Bangalore,7,LRPL Taylor,159,19.4
1,Royal Challengers Bangalore,8,P Kumar,162,20.1
1,Royal Challengers Bangalore,9,Pankaj Singh,162,20.2
2,Kings XI Punjab,1,K Goel,52,7.4
2,Kings XI Punjab,2,KC Sangakkara,92,13.3
2,Kings XI Punjab,3,RS Bopara,158,19.1
