match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2009-04-19,Delhi Daredevils,Newlands,0,0,0,0,0.0,run out (MK Tiwary),7
6,2009-04-21,Kolkata Knight Riders,Kingsmead,3,6,0,0,50.0,not out,8
15,2009-04-26,Rajasthan Royals,Newlands,6,6,1,0,100.0,not out,7
20,2009-04-29,Mumbai Indians,Kingsmead,0,2,0,0,0.0,b SL Malinga,8
24,2009-05-01,Royal Challengers Bangalore,Kingsmead,3,4,0,0,75.0,b P Kumar,7
30,2009-05-05,Rajasthan Royals,Kingsmead,6,7,1,0,85.71,c RA Jadeja b SK Warne,8
36,2009-05-09,Deccan Chargers,De Beers Diamond Oval,8,6,1,0,133.33,not out,9
42,2009-05-12,Mumbai Indians,SuperSport Park,0,0,0,0,0.0,run out (YV Takawale),10
49,2009-05-17,Deccan Chargers,New Wanderers Stadium,1,1,0,0,100.0,not out,9
54,2009-05-20,Chennai Super Kings,Kingsmead,4,4,0,0,100.0,not out,9
