match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2018-04-07,Chennai Super Kings,Wankhede Stadium,41,22,5,2,186.36,not out,6
7,2018-04-12,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,15,10,2,0,150.0,c KS Williamson b Shakib Al Hasan,5
9,2018-04-14,Delhi Daredevils,Wankhede Stadium,11,10,1,0,110.0,c R Tewatia b Mohammed Shami,6
14,2018-04-17,Royal Challengers Bangalore,Wankhede Stadium,15,12,1,1,125.0,run out (),5
21,2018-04-22,Rajasthan Royals,Sawai Mansingh Stadium,7,6,1,0,116.67,c H Klaasen b JC Archer,6
23,2018-04-24,Sunrisers Hyderabad,Wankhede Stadium,24,20,4,0,120.0,lbw b Rashid Khan,5
31,2018-05-01,Royal Challengers Bangalore,M.Chinnaswamy Stadium,23,19,1,1,121.05,c Mandeep Singh b Mohammed Siraj,7
34,2018-05-04,Kings XI Punjab,Holkar Cricket Stadium,31,12,4,2,258.33,not out,6
37,2018-05-06,Kolkata Knight Riders,Wankhede Stadium,14,11,1,1,127.27,c Shubman Gill b SP Narine,5
41,2018-05-09,Kolkata Knight Riders,Eden Gardens,8,2,0,1,400.0,not out,7
47,2018-05-13,Rajasthan Royals,Wankhede Stadium,3,7,0,0,42.86,c K Gowtham b JD Unadkat,6
50,2018-05-16,Kings XI Punjab,Wankhede Stadium,32,23,1,2,139.13,c AS Rajpoot b MP Stoinis,5
55,2018-05-20,Delhi Daredevils,Arun Jaitley Stadium,4,3,1,0,133.33,c R Tewatia b S Lamichhane,6
