match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2011-04-09,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2.0,0,13,0,6.5,6,0,0
61,2011-05-15,Kochi Tuskers Kerala,Holkar Cricket Stadium,2.0,0,32,1,16.0,2,0,0
