innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,AR Patel,3.0,0,18,0,6.0,7,0,0
1,Delhi Capitals,Kuldeep Yadav,4.0,0,20,2,5.0,14,0,0
1,Delhi Capitals,MA Starc,4.0,0,42,3,10.5,9,0,0
1,Delhi Capitals,MM Sharma,4.0,0,42,0,10.5,6,3,1
1,Delhi Capitals,Mukesh Kumar,2.0,0,22,1,11.0,4,1,0
1,Delhi Capitals,T Stubbs,1.0,0,28,0,28.0,1,0,0
1,Delhi Capitals,V Nigam,2.0,0,35,1,17.5,3,0,0
2,Lucknow Super Giants,DS Rathi,4.0,0,31,2,7.75,10,1,0
2,Lucknow Super Giants,M Siddharth,4.0,0,39,2,9.75,9,0,0
2,Lucknow Super Giants,Prince Yadav,4.0,0,47,0,11.75,5,1,0
2,Lucknow Super Giants,Ravi Bishnoi,4.0,0,53,2,13.25,8,0,0
2,Lucknow Super Giants,SN Thakur,2.0,0,19,2,9.5,5,1,0
2,Lucknow Super Giants,Shahbaz Ahmed,1.3,0,22,0,14.67,1,1,0
