innings,team,wicket_number,player_out,score,over
1,Lucknow Super Giants,1,AK Markram,46,5.4
1,Lucknow Super Giants,2,MR Marsh,133,12.4
1,Lucknow Super Giants,3,RR Pant,161,14.4
1,Lucknow Super Giants,4,N Pooran,169,15.5
1,Lucknow Super Giants,5,A Badoni,177,17.2
1,Lucknow Super Giants,6,SN Thakur,177,17.4
1,Lucknow Super Giants,7,Shahbaz Ahmed,194,19.4
1,Lucknow Super Giants,8,Ravi Bishnoi,194,19.6
2,Delhi Capitals,1,J Fraser-McGurk,2,1.3
2,Delhi Capitals,2,Abishek Porel,2,1.5
2,Delhi Capitals,3,Sameer Rizvi,7,2.4
2,Delhi Capitals,4,AR Patel,50,6.3
2,Delhi Capitals,5,F du Plessis,65,7.4
2,Delhi Capitals,6,T Stubbs,113,13.3
2,Delhi Capitals,7,V Nigam,168,17.1
2,Delhi Capitals,8,MA Starc,171,18.1
2,Delhi Capitals,9,Kuldeep Yadav,192,19.3
