innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AR Patel,4.0,0,30,2,7.5,7,1,0
1,Kings XI Punjab,Anureet Singh,4.0,0,41,1,10.25,6,0,0
1,Kings XI Punjab,GJ Maxwell,1.0,0,15,0,15.0,1,0,0
1,Kings XI Punjab,MG Johnson,4.0,0,33,1,8.25,9,1,1
1,Kings XI Punjab,Sandeep Sharma,4.0,0,25,1,6.25,10,3,0
1,Kings XI Punjab,Shivam Sharma,3.0,0,44,1,14.67,3,0,0
2,Rajasthan Royals,CH Morris,4.0,0,34,1,8.5,10,1,0
2,Rajasthan Royals,DJ Hooda,3.0,0,35,1,11.67,3,0,0
2,Rajasthan Royals,JP Faulkner,4.0,0,41,0,10.25,6,0,0
2,Rajasthan Royals,PV Tambe,3.0,0,20,1,6.67,4,0,0
2,Rajasthan Royals,R Tewatia,3.0,0,31,1,10.33,6,0,0
2,Rajasthan Royals,SR Watson,1.0,0,13,0,13.0,0,0,0
2,Rajasthan Royals,STR Binny,2.0,0,13,0,6.5,7,0,0
