innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,AM Rahane,74,54,6,2,137.04,c WP Saha b MG Johnson,1
1,Rajasthan Royals,SR Watson,45,35,5,2,128.57,st WP Saha b AR Patel,2
1,Rajasthan Royals,DJ Hooda,19,9,1,2,211.11,b Shivam Sharma,3
1,Rajasthan Royals,SPD Smith,0,1,0,0,0.0,c GJ Maxwell b AR Patel,4
1,Rajasthan Royals,KK Nair,25,13,2,1,192.31,c AR Patel b Anureet Singh,5
1,Rajasthan Royals,JP Faulkner,1,3,0,0,33.33,c GJ Maxwell b Sandeep Sharma,6
1,Rajasthan Royals,STR Binny,12,4,1,1,300.0,not out,7
1,Rajasthan Royals,SV Samson,5,2,1,0,250.0,not out,8
2,Kings XI Punjab,M Vijay,21,18,0,2,116.67,run out (R Tewatia),1
2,Kings XI Punjab,V Sehwag,1,4,0,0,25.0,run out (SPD Smith),2
2,Kings XI Punjab,SE Marsh,65,40,5,3,162.5,c AM Rahane b PV Tambe,3
2,Kings XI Punjab,GJ Maxwell,1,6,0,0,16.67,c SPD Smith b R Tewatia,4
2,Kings XI Punjab,DA Miller,54,30,1,5,180.0,c STR Binny b DJ Hooda,5
2,Kings XI Punjab,WP Saha,19,8,4,0,237.5,b CH Morris,6
2,Kings XI Punjab,AR Patel,12,7,1,0,171.43,not out,7
2,Kings XI Punjab,MG Johnson,13,7,1,0,185.71,not out,8
