match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Chennai Super Kings,PP Shaw,72,38,9,3,189.47,c MM Ali b DJ Bravo
2,Chennai Super Kings,S Dhawan,85,54,10,2,157.41,lbw b SN Thakur
2,Chennai Super Kings,RR Pant,15,12,2,0,125.0,not out
2,Chennai Super Kings,MP Stoinis,14,9,3,0,155.56,c SM Curran b SN Thakur
7,Rajasthan Royals,PP Shaw,2,5,0,0,40.0,c DA Miller b JD Unadkat
7,Rajasthan Royals,S Dhawan,9,11,1,0,81.82,c SV Samson b JD Unadkat
7,Rajasthan Royals,AM Rahane,8,8,1,0,100.0,c & b JD Unadkat
7,Rajasthan Royals,RR Pant,51,32,9,0,159.38,run out ()
7,Rajasthan Royals,MP Stoinis,0,5,0,0,0.0,c JC Buttler b Mustafizur Rahman
7,Rajasthan Royals,Lalit Yadav,20,24,3,0,83.33,c R Tewatia b CH Morris
7,Rajasthan Royals,TK Curran,21,16,2,0,131.25,b Mustafizur Rahman
7,Rajasthan Royals,CR Woakes,15,11,2,0,136.36,not out
7,Rajasthan Royals,R Ashwin,7,4,1,0,175.0,run out ()
7,Rajasthan Royals,K Rabada,9,4,1,0,225.0,not out
11,Punjab Kings,PP Shaw,32,17,3,2,188.24,c CH Gayle b Arshdeep Singh
11,Punjab Kings,S Dhawan,92,49,13,2,187.76,b JA Richardson
11,Punjab Kings,SPD Smith,9,12,0,0,75.0,c JA Richardson b RP Meredith
11,Punjab Kings,RR Pant,15,16,0,1,93.75,c DJ Hooda b JA Richardson
11,Punjab Kings,MP Stoinis,27,13,3,1,207.69,not out
11,Punjab Kings,Lalit Yadav,12,6,2,0,200.0,not out
13,Mumbai Indians,PP Shaw,7,5,1,0,140.0,c & b J Yadav
13,Mumbai Indians,S Dhawan,45,42,5,1,107.14,c KH Pandya b RD Chahar
13,Mumbai Indians,SPD Smith,33,29,4,0,113.79,lbw b KA Pollard
13,Mumbai Indians,Lalit Yadav,22,25,1,0,88.0,not out
13,Mumbai Indians,RR Pant,7,8,1,0,87.5,c KH Pandya b JJ Bumrah
13,Mumbai Indians,SO Hetmyer,14,9,2,0,155.56,not out
20,Sunrisers Hyderabad,PP Shaw,53,39,7,1,135.9,run out ()
20,Sunrisers Hyderabad,S Dhawan,28,26,3,0,107.69,b Rashid Khan
20,Sunrisers Hyderabad,RR Pant,37,27,4,1,137.04,c J Suchith b S Kaul
20,Sunrisers Hyderabad,SPD Smith,34,25,3,1,136.0,not out
20,Sunrisers Hyderabad,SO Hetmyer,1,2,0,0,50.0,c KS Williamson b S Kaul
20,Sunrisers Hyderabad,MP Stoinis,2,2,0,0,100.0,not out
22,Royal Challengers Bangalore,PP Shaw,21,18,3,0,116.67,c AB de Villiers b HV Patel
22,Royal Challengers Bangalore,S Dhawan,6,7,1,0,85.71,c YS Chahal b KA Jamieson
22,Royal Challengers Bangalore,SPD Smith,4,5,1,0,80.0,c AB de Villiers b Mohammed Siraj
22,Royal Challengers Bangalore,RR Pant,58,48,6,0,120.83,not out
22,Royal Challengers Bangalore,MP Stoinis,22,17,3,0,129.41,c AB de Villiers b HV Patel
22,Royal Challengers Bangalore,SO Hetmyer,53,25,2,4,212.0,not out
25,Kolkata Knight Riders,PP Shaw,82,41,11,3,200.0,c N Rana b PJ Cummins
25,Kolkata Knight Riders,S Dhawan,46,47,4,1,97.87,lbw b PJ Cummins
25,Kolkata Knight Riders,RR Pant,16,8,2,1,200.0,c Shivam Mavi b PJ Cummins
25,Kolkata Knight Riders,MP Stoinis,6,3,1,0,200.0,not out
25,Kolkata Knight Riders,SO Hetmyer,0,1,0,0,0.0,not out
29,Punjab Kings,PP Shaw,39,22,3,3,177.27,b Harpreet Brar
29,Punjab Kings,S Dhawan,69,47,6,2,146.81,not out
29,Punjab Kings,SPD Smith,24,22,1,0,109.09,c DJ Malan b RP Meredith
29,Punjab Kings,RR Pant,14,11,1,1,127.27,c MA Agarwal b CJ Jordan
29,Punjab Kings,SO Hetmyer,16,4,1,2,400.0,not out
33,Sunrisers Hyderabad,PP Shaw,11,8,2,0,137.5,c KS Williamson b KK Ahmed
33,Sunrisers Hyderabad,S Dhawan,42,37,6,1,113.51,c Abdul Samad b Rashid Khan
33,Sunrisers Hyderabad,SS Iyer,47,41,2,2,114.63,not out
33,Sunrisers Hyderabad,RR Pant,35,21,3,2,166.67,not out
36,Rajasthan Royals,PP Shaw,10,12,0,0,83.33,c LS Livingstone b C Sakariya
36,Rajasthan Royals,S Dhawan,8,8,1,0,100.0,b Kartik Tyagi
36,Rajasthan Royals,SS Iyer,43,32,1,2,134.38,st SV Samson b R Tewatia
36,Rajasthan Royals,RR Pant,24,24,2,0,100.0,b Mustafizur Rahman
36,Rajasthan Royals,SO Hetmyer,28,16,5,0,175.0,c C Sakariya b Mustafizur Rahman
36,Rajasthan Royals,Lalit Yadav,14,15,1,0,93.33,not out
36,Rajasthan Royals,AR Patel,12,7,0,1,171.43,c DA Miller b C Sakariya
36,Rajasthan Royals,R Ashwin,6,6,0,0,100.0,not out
41,Kolkata Knight Riders,SPD Smith,39,34,4,0,114.71,b LH Ferguson
41,Kolkata Knight Riders,S Dhawan,24,20,5,0,120.0,c VR Iyer b LH Ferguson
41,Kolkata Knight Riders,SS Iyer,1,5,0,0,20.0,b SP Narine
41,Kolkata Knight Riders,RR Pant,39,36,3,0,108.33,"run out (KK Nair, KD Karthik)"
41,Kolkata Knight Riders,SO Hetmyer,4,5,0,0,80.0,c TG Southee b VR Iyer
41,Kolkata Knight Riders,Lalit Yadav,0,3,0,0,0.0,lbw b SP Narine
41,Kolkata Knight Riders,AR Patel,0,5,0,0,0.0,c LH Ferguson b VR Iyer
41,Kolkata Knight Riders,R Ashwin,9,8,1,0,112.5,c N Rana b TG Southee
41,Kolkata Knight Riders,K Rabada,0,1,0,0,0.0,not out
41,Kolkata Knight Riders,Avesh Khan,5,3,1,0,166.67,run out (KD Karthik)
46,Mumbai Indians,PP Shaw,6,7,1,0,85.71,lbw b KH Pandya
46,Mumbai Indians,S Dhawan,8,7,0,1,114.29,run out (KA Pollard)
46,Mumbai Indians,SPD Smith,9,8,0,1,112.5,b NM Coulter-Nile
46,Mumbai Indians,RR Pant,26,22,3,1,118.18,c HH Pandya b J Yadav
46,Mumbai Indians,SS Iyer,33,33,2,0,100.0,not out
46,Mumbai Indians,AR Patel,9,9,1,0,100.0,lbw b TA Boult
46,Mumbai Indians,SO Hetmyer,15,8,2,0,187.5,c RG Sharma b JJ Bumrah
46,Mumbai Indians,R Ashwin,20,21,0,1,95.24,not out
50,Chennai Super Kings,PP Shaw,18,12,3,0,150.0,c F du Plessis b DL Chahar
50,Chennai Super Kings,S Dhawan,39,35,3,2,111.43,c MM Ali b SN Thakur
50,Chennai Super Kings,SS Iyer,2,7,0,0,28.57,c RD Gaikwad b JR Hazlewood
50,Chennai Super Kings,RR Pant,15,12,1,1,125.0,c MM Ali b RA Jadeja
50,Chennai Super Kings,RV Patel,18,20,2,0,90.0,c DL Chahar b RA Jadeja
50,Chennai Super Kings,R Ashwin,2,3,0,0,66.67,b SN Thakur
50,Chennai Super Kings,SO Hetmyer,28,18,2,1,155.56,not out
50,Chennai Super Kings,AR Patel,5,10,0,0,50.0,c MM Ali b DJ Bravo
50,Chennai Super Kings,K Rabada,4,1,1,0,400.0,not out
56,Royal Challengers Bangalore,PP Shaw,48,31,4,2,154.84,c GHS Garton b YS Chahal
56,Royal Challengers Bangalore,S Dhawan,43,35,3,2,122.86,c DT Christian b HV Patel
56,Royal Challengers Bangalore,RR Pant,10,8,1,0,125.0,c KS Bharat b DT Christian
56,Royal Challengers Bangalore,SS Iyer,18,18,1,0,100.0,c DT Christian b Mohammed Siraj
56,Royal Challengers Bangalore,SO Hetmyer,29,22,2,2,131.82,c V Kohli b Mohammed Siraj
56,Royal Challengers Bangalore,RV Patel,7,7,1,0,100.0,not out
57,Chennai Super Kings,PP Shaw,60,34,7,3,176.47,c F du Plessis b RA Jadeja
57,Chennai Super Kings,S Dhawan,7,7,1,0,100.0,c MS Dhoni b JR Hazlewood
57,Chennai Super Kings,SS Iyer,1,8,0,0,12.5,c RD Gaikwad b JR Hazlewood
57,Chennai Super Kings,AR Patel,10,11,1,0,90.91,c MJ Santner b MM Ali
57,Chennai Super Kings,RR Pant,51,35,3,2,145.71,not out
57,Chennai Super Kings,SO Hetmyer,37,24,3,1,154.17,c RA Jadeja b DJ Bravo
57,Chennai Super Kings,TK Curran,0,1,0,0,0.0,not out
59,Kolkata Knight Riders,PP Shaw,18,12,2,1,150.0,lbw b CV Varun
59,Kolkata Knight Riders,S Dhawan,36,39,1,2,92.31,c Shakib Al Hasan b CV Varun
59,Kolkata Knight Riders,MP Stoinis,18,23,1,0,78.26,b Shivam Mavi
59,Kolkata Knight Riders,SS Iyer,30,27,1,1,111.11,not out
59,Kolkata Knight Riders,RR Pant,6,6,1,0,100.0,c RA Tripathi b LH Ferguson
59,Kolkata Knight Riders,SO Hetmyer,17,10,0,2,170.0,"run out (VR Iyer, KD Karthik)"
59,Kolkata Knight Riders,AR Patel,4,4,0,0,100.0,not out
