match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Chennai Super Kings,A Mishra,3.0,0,27,0,9.0,4
2,Chennai Super Kings,Avesh Khan,4.0,0,23,2,5.75,11
2,Chennai Super Kings,CR Woakes,3.0,0,18,2,6.0,10
2,Chennai Super Kings,MP Stoinis,2.0,0,26,0,13.0,2
2,Chennai Super Kings,R Ashwin,4.0,0,47,1,11.75,8
2,Chennai Super Kings,TK Curran,4.0,0,40,1,10.0,7
7,Rajasthan Royals,Avesh Khan,4.0,0,32,3,8.0,10
7,Rajasthan Royals,CR Woakes,4.0,0,22,2,5.5,12
7,Rajasthan Royals,K Rabada,4.0,0,30,2,7.5,12
7,Rajasthan Royals,MP Stoinis,1.0,0,15,0,15.0,0
7,Rajasthan Royals,R Ashwin,3.0,0,14,0,4.67,5
7,Rajasthan Royals,TK Curran,3.4,0,35,0,9.55,6
11,Punjab Kings,Avesh Khan,4.0,0,33,1,8.25,8
11,Punjab Kings,CR Woakes,4.0,0,42,1,10.5,8
11,Punjab Kings,K Rabada,4.0,0,43,1,10.75,7
11,Punjab Kings,LI Meriwala,3.0,0,32,1,10.67,6
11,Punjab Kings,Lalit Yadav,1.0,0,11,0,11.0,1
11,Punjab Kings,R Ashwin,4.0,0,28,0,7.0,7
13,Mumbai Indians,A Mishra,4.0,0,24,4,6.0,11
13,Mumbai Indians,Avesh Khan,2.0,0,15,2,7.5,4
13,Mumbai Indians,K Rabada,3.0,0,25,1,8.33,7
13,Mumbai Indians,Lalit Yadav,4.0,0,17,1,4.25,7
13,Mumbai Indians,MP Stoinis,3.0,0,20,1,6.67,6
13,Mumbai Indians,R Ashwin,4.0,0,31,0,7.75,11
20,Sunrisers Hyderabad,A Mishra,4.0,0,31,1,7.75,8
20,Sunrisers Hyderabad,AR Patel,4.0,0,26,2,6.5,10
20,Sunrisers Hyderabad,Avesh Khan,4.0,0,34,3,8.5,9
20,Sunrisers Hyderabad,K Rabada,3.0,0,25,0,8.33,4
20,Sunrisers Hyderabad,MP Stoinis,1.0,0,12,0,12.0,2
20,Sunrisers Hyderabad,R Ashwin,4.0,0,27,0,6.75,12
22,Royal Challengers Bangalore,A Mishra,3.0,0,27,1,9.0,2
22,Royal Challengers Bangalore,AR Patel,4.0,0,33,1,8.25,5
