innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Kumar,4.0,0,12,2,3.0,11,0,0
1,Sunrisers Hyderabad,JD Unadkat,2.0,0,19,0,9.5,4,0,0
1,Sunrisers Hyderabad,PJ Cummins,4.0,0,47,1,11.75,5,0,0
1,Sunrisers Hyderabad,Shahbaz Ahmed,2.0,0,9,0,4.5,4,0,0
1,Sunrisers Hyderabad,T Natarajan,4.0,0,50,0,12.5,4,3,0
1,Sunrisers Hyderabad,V Viyaskanth,4.0,0,27,0,6.75,8,0,0
2,Lucknow Super Giants,A Badoni,1.0,0,19,0,19.0,0,0,0
2,Lucknow Super Giants,K Gowtham,2.0,0,29,0,14.5,4,1,0
2,Lucknow Super Giants,Naveen-ul-Haq,2.0,0,37,0,18.5,1,0,0
2,Lucknow Super Giants,Ravi Bishnoi,2.0,0,34,0,17.0,4,0,0
2,Lucknow Super Giants,Yash Thakur,2.4,0,47,0,17.62,4,1,0
