innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,ML Hayden,61,7.5
1,Chennai Super Kings,2,M Vijay,99,13.1
1,Chennai Super Kings,3,SK Raina,153,18.6
2,Deccan Chargers,1,AC Gilchrist,0,1.1
2,Deccan Chargers,2,HH Gibbs,1,2.2
2,Deccan Chargers,3,VVS Laxman,1,3.2
2,Deccan Chargers,4,RG Sharma,73,9.2
2,Deccan Chargers,5,DR Smith,75,9.6
2,Deccan Chargers,6,Y Venugopal Rao,82,11.4
2,Deccan Chargers,7,RJ Harris,96,13.4
2,Deccan Chargers,8,RP Singh,99,14.5
2,Deccan Chargers,9,TL Suman,99,14.6
2,Deccan Chargers,10,PP Ojha,100,15.4
