match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
8,2023-04-05,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",32,15,3,2,213.33,not out,8
11,2023-04-08,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",8,3,0,1,266.67,not out,6
17,2023-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4,6,0,0,66.67,c S Dube b Akash Singh,7
23,2023-04-16,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",18,10,2,1,180.0,c MM Sharma b Mohammed Shami,7
26,2023-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",0,1,0,0,0.0,c DJ Hooda b Avesh Khan,7
32,2023-04-23,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",34,16,2,2,212.5,not out,6
37,2023-04-27,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",34,15,3,2,226.67,run out (MS Dhoni),5
42,2023-04-30,Mumbai Indians,"Wankhede Stadium, Mumbai",2,3,0,0,66.67,c Tilak Varma b RP Meredith,7
48,2023-05-05,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",9,8,1,0,112.5,lbw b Noor Ahmad,8
60,2023-05-14,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",1,7,0,0,14.29,c MK Lomror b MG Bracewell,7
66,2023-05-19,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",10,4,0,1,250.0,not out,7
