match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2022-03-29,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",41,29,4,2,141.38,b Umran Malik,4
9,2022-04-02,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",7,7,1,0,100.0,c RG Sharma b TS Mills,3
13,2022-04-05,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",37,29,2,2,127.59,c V Kohli b HV Patel,3
20,2022-04-10,Lucknow Super Giants,"Wankhede Stadium, Mumbai",29,29,5,0,100.0,c JO Holder b K Gowtham,2
24,2022-04-14,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",0,1,0,0,0.0,c Shubman Gill b Yash Dayal,2
30,2022-04-18,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",24,18,3,1,133.33,b SP Narine,2
34,2022-04-22,Delhi Capitals,"Wankhede Stadium, Mumbai",54,35,7,2,154.29,lbw b KK Ahmed,2
39,2022-04-26,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",7,7,0,1,100.0,lbw b Mohammed Siraj,2
44,2022-04-30,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",15,15,3,0,100.0,c KA Pollard b HR Shokeen,2
47,2022-05-02,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2,5,0,0,40.0,c & b UT Yadav,2
52,2022-05-07,Punjab Kings,"Wankhede Stadium, Mumbai",31,32,3,0,96.88,c MA Agarwal b Arshdeep Singh,4
58,2022-05-11,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",48,30,6,2,160.0,c KL Nagarkoti b A Nortje,4
63,2022-05-15,Lucknow Super Giants,"Brabourne Stadium, Mumbai",39,18,5,2,216.67,c KH Pandya b Ravi Bishnoi,4
68,2022-05-20,Chennai Super Kings,"Brabourne Stadium, Mumbai",3,9,0,0,33.33,b MM Ali,4
71,2022-05-24,Gujarat Titans,"Eden Gardens, Kolkata",28,20,2,2,140.0,b HH Pandya,4
73,2022-05-27,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",9,12,0,0,75.0,c KD Karthik b JR Hazlewood,4
74,2022-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2,10,0,0,20.0,c Mohammed Shami b Rashid Khan,4
