match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2019-03-23,Chennai Super Kings,MA Chidambaram Stadium,4.0,1,6,1,1.5,18,0,0
7,2019-03-28,Mumbai Indians,M.Chinnaswamy Stadium,4.0,0,38,4,9.5,6,1,0
11,2019-03-31,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,44,1,11.0,3,1,0
14,2019-04-02,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,17,2,4.25,11,2,0
17,2019-04-05,Kolkata Knight Riders,M.Chinnaswamy Stadium,4.0,0,24,1,6.0,7,0,0
20,2019-04-07,Delhi Capitals,M.Chinnaswamy Stadium,4.0,0,36,0,9.0,11,2,0
28,2019-04-13,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,33,2,8.25,8,1,0
31,2019-04-15,Mumbai Indians,Wankhede Stadium,4.0,0,27,2,6.75,13,0,0
35,2019-04-19,Kolkata Knight Riders,Eden Gardens,3.0,0,45,0,15.0,6,4,0
39,2019-04-21,Chennai Super Kings,M.Chinnaswamy Stadium,4.0,0,24,1,6.0,7,0,0
42,2019-04-24,Kings XI Punjab,M.Chinnaswamy Stadium,2.0,0,27,0,13.5,2,0,0
46,2019-04-28,Delhi Capitals,Arun Jaitley Stadium,4.0,0,41,2,10.25,10,0,0
49,2019-04-30,Rajasthan Royals,M.Chinnaswamy Stadium,0.2,0,0,1,0.0,1,0,0
54,2019-05-04,Sunrisers Hyderabad,M.Chinnaswamy Stadium,4.0,0,24,1,6.0,10,1,0
