match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
34,2011-04-29,Rajasthan Royals,Sawai Mansingh Stadium,1,4,0,0,25.0,b A Singh,9
59,2011-05-14,Deccan Chargers,Wankhede Stadium,0,0,0,0,0.0,"run out (DT Christian, Anand Rajan)",9
73,2011-05-27,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",7,5,0,1,140.0,c LA Pomersbach b J Syed Mohammad,9
