innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,JO Holder,4.0,0,25,2,6.25,10,0,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,32,1,8.0,4,0,0
1,Sunrisers Hyderabad,S Nadeem,4.0,0,19,2,4.75,11,0,0
1,Sunrisers Hyderabad,Sandeep Sharma,4.0,0,34,3,8.5,14,0,0
1,Sunrisers Hyderabad,T Natarajan,4.0,0,38,0,9.5,7,0,0
2,Mumbai Indians,DS Kulkarni,3.0,0,22,0,7.33,6,2,0
2,Mumbai Indians,JL Pattinson,3.0,0,29,0,9.67,3,0,0
2,Mumbai Indians,KH Pandya,3.1,0,37,0,11.68,2,1,0
2,Mumbai Indians,NM Coulter-Nile,4.0,0,27,0,6.75,12,1,0
2,Mumbai Indians,RD Chahar,4.0,0,36,0,9.0,7,0,0
