innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,AR Patel,4.0,0,22,1,5.5,8,0,0
1,Delhi Capitals,CH Morris,4.0,0,28,2,7.0,10,1,1
1,Delhi Capitals,I Sharma,4.0,0,31,0,7.75,10,1,0
1,Delhi Capitals,K Rabada,4.0,0,21,4,5.25,9,1,0
1,Delhi Capitals,S Lamichhane,4.0,0,46,1,11.5,4,0,0
2,Royal Challengers Bangalore,MM Ali,4.0,0,22,1,5.5,10,0,0
2,Royal Challengers Bangalore,Mohammed Siraj,1.5,0,14,1,7.64,4,0,0
2,Royal Challengers Bangalore,Navdeep Saini,4.0,0,24,2,6.0,13,1,1
2,Royal Challengers Bangalore,P Negi,3.0,0,27,1,9.0,6,1,0
2,Royal Challengers Bangalore,TG Southee,2.0,0,24,1,12.0,4,2,0
2,Royal Challengers Bangalore,YS Chahal,4.0,0,36,0,9.0,11,2,0
