innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,10,6,Rajasthan Royals,JM Sharma,KA Maharaj,Tapan Sharma,wicket,struck down,True
2,12,5,Punjab Kings,R Parag,K Rabada,AK Chaudhary,wicket,struck down,False
2,14,2,Rajasthan Royals,SV Samson,K Rabada,AK Chaudhary,wicket,struck down,False
2,17,6,Rajasthan Royals,Dhruv Jurel,Arshdeep Singh,Tapan Sharma,wicket,upheld,False
