match_number,date,opponent,catches,stumpings,run_outs
7,2012-04-08,Kolkata Knight Riders,1,0,0
18,2012-04-15,Royal Challengers Bangalore,1,0,0
43,2012-05-01,Delhi Daredevils,1,0,0
52,2012-05-08,Pune Warriors,0,0,1
68,2012-05-18,Deccan Chargers,2,0,0
