match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
6,2012-04-07,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,25,2,6.25,10,4,0
9,2012-04-09,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,1,12,3,3.0,14,0,0
20,2012-04-17,Rajasthan Royals,Sawai Mansingh Stadium,3.4,0,44,0,12.0,6,0,0
23,2012-04-19,Delhi Daredevils,Feroz Shah Kotla,4.0,0,19,2,4.75,12,0,0
29,2012-04-22,Kolkata Knight Riders,Barabati Stadium,4.0,0,24,2,6.0,13,1,0
40,2012-04-29,Mumbai Indians,Wankhede Stadium,4.0,0,10,2,2.5,17,3,0
42,2012-05-01,Pune Warriors,Barabati Stadium,4.0,0,46,0,11.5,7,0,1
46,2012-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,25,0,6.25,10,0,0
50,2012-05-06,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,1,30,0,10.0,9,0,0
61,2012-05-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,26,2,6.5,10,0,0
68,2012-05-18,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",4.0,0,16,2,4.0,12,0,0
71,2012-05-20,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",4.0,0,8,3,2.0,18,0,0
