match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
14,2008-04-27,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,30,1,7.5,11,1,1
19,2008-05-01,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",4.0,0,32,1,8.0,9,0,0
42,2008-05-18,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",3.0,0,37,0,12.33,4,0,1
