match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2024-03-23,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",1.0,0,10,0,10.0,3,1,0
6,2024-03-25,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",3.0,0,30,1,10.0,7,0,0
11,2024-03-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,28,3,7.0,10,0,0
17,2024-04-04,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2.0,0,18,0,9.0,3,0,0
23,2024-04-09,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,41,2,10.25,9,1,0
27,2024-04-13,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,25,2,6.25,9,1,0
33,2024-04-18,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,41,2,10.25,9,2,0
37,2024-04-21,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2.0,0,18,1,9.0,4,0,0
42,2024-04-26,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,60,1,15.0,6,0,0
49,2024-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,37,0,12.33,5,0,1
53,2024-05-05,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4.0,0,34,1,8.5,3,0,0
58,2024-05-09,Royal Challengers Bengaluru,"Himachal Pradesh Cricket Association Stadium, Dharamsala",3.0,0,50,1,16.67,2,2,0
65,2024-05-15,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",3.0,0,24,2,8.0,11,0,0
