match_number,date,opponent,catches,stumpings,run_outs
6,2024-03-25,Royal Challengers Bengaluru,1,0,0
23,2024-04-09,Sunrisers Hyderabad,1,0,0
33,2024-04-18,Mumbai Indians,1,0,0
53,2024-05-05,Chennai Super Kings,2,0,0
58,2024-05-09,Royal Challengers Bengaluru,2,0,0
