innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,55,2,30,11.0,7,7
1,Royal Challengers Bangalore,middle,75,2,54,8.33,7,10
1,Royal Challengers Bangalore,powerplay,51,0,36,8.5,8,14
2,Delhi Capitals,death,66,1,35,11.31,8,12
2,Delhi Capitals,middle,61,2,35,10.46,9,11
2,Delhi Capitals,powerplay,60,0,30,12.0,10,9
