match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2022-03-30,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",25,18,1,3,138.89,c KD Karthik b HV Patel,8
8,2022-04-01,Punjab Kings,"Wankhede Stadium, Mumbai",70,31,2,8,225.81,not out,6
14,2022-04-06,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",11,5,1,1,220.0,c D Brevis b TS Mills,6
19,2022-04-10,Delhi Capitals,"Brabourne Stadium, Mumbai",24,21,3,0,114.29,c SN Khan b SN Thakur,5
25,2022-04-15,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",49,25,4,4,196.0,not out,7
30,2022-04-18,Rajasthan Royals,"Brabourne Stadium, Mumbai",0,1,0,0,0.0,b R Ashwin,5
35,2022-04-23,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",48,25,1,6,192.0,c LH Ferguson b AS Joseph,7
41,2022-04-28,Delhi Capitals,"Wankhede Stadium, Mumbai",0,3,0,0,0.0,st RR Pant b Kuldeep Yadav,7
53,2022-05-07,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",45,19,3,5,236.84,c JO Holder b Avesh Khan,6
56,2022-05-09,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",9,5,0,1,180.0,c KA Pollard b JJ Bumrah,5
61,2022-05-14,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",49,28,3,4,175.0,not out,7
66,2022-05-18,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",5,11,0,0,45.45,c DJ Hooda b Mohsin Khan,6
