match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2016-04-12,Royal Challengers Bangalore,M Chinnaswamy Stadium,6,6,1,0,100.0,c AB de Villiers b YS Chahal,5
8,2016-04-16,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",6,11,0,0,54.55,c UT Yadav b AD Russell,5
12,2016-04-18,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",17,9,2,0,188.89,not out,5
18,2016-04-23,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",5,5,0,0,100.0,run out (DA Miller),5
22,2016-04-26,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",1,9,0,0,11.11,c MS Dhoni b R Ashwin,5
27,2016-04-30,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",2,2,0,0,100.0,"run out (KW Richardson, KL Rahul)",6
34,2016-05-06,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",18,12,2,0,150.0,c KD Karthik b DJ Bravo,6
40,2016-05-10,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,14,5,0,2,280.0,st MS Dhoni b A Zampa,6
42,2016-05-12,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",10,9,1,0,111.11,hit wicket b NM Coulter-Nile,6
46,2016-05-15,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",34,22,3,1,154.55,c DA Miller b Sandeep Sharma,3
52,2016-05-20,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,1,1,0,0,100.0,run out (A Mishra),3
55,2016-05-22,Kolkata Knight Riders,Eden Gardens,2,2,0,0,100.0,"run out (Shakib Al Hasan, Kuldeep Yadav)",6
58,2016-05-25,Kolkata Knight Riders,Feroz Shah Kotla,21,13,0,2,161.54,run out (Kuldeep Yadav),5
59,2016-05-27,Gujarat Lions,Feroz Shah Kotla,4,9,0,0,44.44,lbw b DJ Bravo,5
60,2016-05-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,3,6,0,0,50.0,c V Kohli b S Aravind,5
