innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,ML Hayden,12,2.6
1,Chennai Super Kings,2,M Vijay,25,4.1
1,Chennai Super Kings,3,SK Raina,29,5.5
1,Chennai Super Kings,4,MS Dhoni,81,14.2
1,Chennai Super Kings,5,JA Morkel,96,15.5
1,Chennai Super Kings,6,S Badrinath,117,19.2
1,Chennai Super Kings,7,S Anirudha,137,20.4
2,Deccan Chargers,1,AC Gilchrist,19,6.1
2,Deccan Chargers,2,TL Suman,23,6.5
2,Deccan Chargers,3,RG Sharma,31,8.2
2,Deccan Chargers,4,HH Gibbs,48,11.5
2,Deccan Chargers,5,MD Mishra,54,13.1
2,Deccan Chargers,6,A Symonds,82,16.2
2,Deccan Chargers,7,RJ Harris,103,18.4
2,Deccan Chargers,8,B Sumanth,103,18.6
2,Deccan Chargers,9,Harmeet Singh,103,19.1
2,Deccan Chargers,10,PP Ojha,104,20.2
