innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Chennai Super Kings,1,1.wides,M Vijay,A Symonds,ML Hayden,0,1,1,wides,1,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,1,M Vijay,A Symonds,ML Hayden,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,2,M Vijay,A Symonds,ML Hayden,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,3,ML Hayden,A Symonds,M Vijay,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,4,ML Hayden,A Symonds,M Vijay,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,5,ML Hayden,A Symonds,M Vijay,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,6,ML Hayden,A Symonds,M Vijay,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,1,M Vijay,RJ Harris,ML Hayden,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,2,ML Hayden,RJ Harris,M Vijay,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,3.wides,ML Hayden,RJ Harris,M Vijay,0,1,1,wides,1,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,3,ML Hayden,RJ Harris,M Vijay,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,4,ML Hayden,RJ Harris,M Vijay,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,5,ML Hayden,RJ Harris,M Vijay,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,6,ML Hayden,RJ Harris,M Vijay,0,0,0,,0,0,0,0,0,True,caught,ML Hayden,A Symonds,powerplay
1,Chennai Super Kings,3,1,M Vijay,RP Singh,SK Raina,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,2,M Vijay,RP Singh,SK Raina,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,3,M Vijay,RP Singh,SK Raina,6,0,6,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,4,M Vijay,RP Singh,SK Raina,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,5,M Vijay,RP Singh,SK Raina,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,6,M Vijay,RP Singh,SK Raina,3,0,3,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,1,M Vijay,RJ Harris,SK Raina,0,0,0,,0,0,0,0,0,True,lbw,M Vijay,,powerplay
1,Chennai Super Kings,4,2,S Badrinath,RJ Harris,SK Raina,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,3,SK Raina,RJ Harris,S Badrinath,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,4,SK Raina,RJ Harris,S Badrinath,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,5,S Badrinath,RJ Harris,SK Raina,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,6,S Badrinath,RJ Harris,SK Raina,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,1,SK Raina,A Symonds,S Badrinath,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,2,S Badrinath,A Symonds,SK Raina,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,3,S Badrinath,A Symonds,SK Raina,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,4,S Badrinath,A Symonds,SK Raina,0,1,1,legbyes,0,0,0,1,0,False,,,,powerplay
1,Chennai Super Kings,5,5,SK Raina,A Symonds,S Badrinath,0,0,0,,0,0,0,0,0,True,caught,SK Raina,AC Gilchrist,powerplay
1,Chennai Super Kings,5,6,MS Dhoni,A Symonds,S Badrinath,0,2,2,byes,0,0,2,0,0,False,,,,powerplay
1,Chennai Super Kings,6,1,S Badrinath,RP Singh,MS Dhoni,1,0,1,,0,0,0,0,0,False,,,,powerplay
