innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Symonds,4.0,0,18,1,4.5,10,1,0
1,Deccan Chargers,Harmeet Singh,4.0,0,22,1,5.5,9,0,0
1,Deccan Chargers,PP Ojha,4.0,0,27,1,6.75,7,0,0
1,Deccan Chargers,RJ Harris,4.0,0,29,3,7.25,9,1,0
1,Deccan Chargers,RP Singh,4.0,0,33,0,8.25,9,1,0
2,Chennai Super Kings,DE Bollinger,4.0,0,13,4,3.25,17,0,0
2,Chennai Super Kings,JA Morkel,3.0,0,15,1,5.0,9,0,0
2,Chennai Super Kings,M Muralitharan,4.0,0,16,1,4.0,13,0,0
2,Chennai Super Kings,R Ashwin,4.0,0,14,1,3.5,15,0,0
2,Chennai Super Kings,SB Jakati,4.0,0,44,2,11.0,8,2,0
2,Chennai Super Kings,SK Raina,0.2,1,0,1,0.0,2,0,0
