innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,AB Agarkar,4.0,0,31,0,7.75,7,0,0
1,Delhi Daredevils,IK Pathan,4.0,1,23,1,5.75,15,1,0
1,Delhi Daredevils,JR Hopes,4.0,0,45,1,11.25,7,0,0
1,Delhi Daredevils,M Morkel,4.0,0,49,1,12.25,7,3,0
1,Delhi Daredevils,S Nadeem,4.0,0,28,1,7.0,5,0,0
2,Mumbai Indians,A Symonds,2.0,0,23,0,11.5,3,0,0
2,Mumbai Indians,DS Kulkarni,4.0,0,27,1,6.75,10,1,0
2,Mumbai Indians,Harbhajan Singh,4.0,0,24,2,6.0,12,2,0
2,Mumbai Indians,KA Pollard,2.3,0,24,2,9.6,4,0,0
2,Mumbai Indians,MM Patel,4.0,0,29,2,7.25,11,1,0
2,Mumbai Indians,SL Malinga,3.2,1,18,2,5.4,12,1,2
